epoch: 271 - loss: 17.44106
epoch: 271 - loss: 13.25243
epoch: 271 - loss: 20.50135
epoch: 271 - loss: 16.57819
epoch: 271 - loss: 7.19545
epoch: 271 - loss: 17.75626
epoch: 271 - loss: 21.24726
epoch: 271 - loss: 17.43340
epoch: 271 - loss: 11.31482
epoch: 271 - loss: 13.47049
epoch: 271 - loss: 11.20328
epoch: 271 - loss: 13.02678
epoch: 272 - loss: 17.87874
epoch: 272 - loss: 11.97174
epoch: 272 - loss: 16.06246
epoch: 272 - loss: 19.23443
epoch: 272 - loss: 14.37892
epoch: 272 - loss: 15.93713
epoch: 272 - loss: 14.31034
epoch: 272 - loss: 16.66816
epoch: 272 - loss: 17.03755
epoch: 272 - loss: 14.75563
epoch: 272 - loss: 15.04415
epoch: 272 - loss: 24.36306
epoch: 272 - loss: 14.56031
epoch: 272 - loss: 16.54329
epoch: 272 - loss: 15.66373
epoch: 272 - loss: 17.26516
epoch: 272 - loss: 10.15114
epoch: 272 - loss: 8.46485
epoch: 272 - loss: 22.35339
epoch: 272 - loss: 19.45461
epoch: 272 - loss: 12.95811
epoch: 272 - loss: 19.47520
epoch: 272 - loss: 11.24226
epoch: 272 - loss: 28.03344
epoch: 272 - loss: 11.30520
epoch: 272 - loss: 15.65722
epoch: 272 - loss: 12.79687
epoch: 272 - loss: 5.68110
epoch: 272 - loss: 19.60131
epoch: 272 - loss: 13.21390
epoch: 272 - loss: 12.74872
epoch: 272 - loss: 17.42747
epoch: 272 - loss: 13.90827
epoch: 272 - loss: 11.94863
epoch: 272 - loss: 10.97504
epoch: 272 - loss: 17.25433
epoch: 272 - loss: 18.28938
epoch: 272 - loss: 17.69324
epoch: 272 - loss: 17.87281
epoch: 272 - loss: 18.75276
epoch: 272 - loss: 13.25858
epoch: 272 - loss: 17.21430
epoch: 272 - loss: 16.05505
epoch: 272 - loss: 17.71766
epoch: 272 - loss: 9.57370
epoch: 272 - loss: 21.52869
epoch: 272 - loss: 22.03511
epoch: 272 - loss: 19.38001
epoch: 272 - loss: 17.19270
epoch: 272 - loss: 20.27302
epoch: 272 - loss: 15.67678
epoch: 272 - loss: 12.58441
epoch: 272 - loss: 11.15522
epoch: 272 - loss: 14.13870
epoch: 272 - loss: 11.11383
epoch: 272 - loss: 18.82832
epoch: 272 - loss: 15.21734
epoch: 272 - loss: 15.24588
epoch: 272 - loss: 14.92979
epoch: 272 - loss: 12.87984
epoch: 272 - loss: 16.61354
epoch: 272 - loss: 12.45412
epoch: 272 - loss: 13.67246
epoch: 272 - loss: 19.91018
epoch: 272 - loss: 16.21200
epoch: 272 - loss: 11.96381
epoch: 272 - loss: 17.80375
epoch: 272 - loss: 9.36698
epoch: 272 - loss: 18.46222
epoch: 272 - loss: 22.44301
epoch: 272 - loss: 12.30264
epoch: 272 - loss: 16.63498
epoch: 272 - loss: 14.86764
epoch: 272 - loss: 17.99589
epoch: 272 - loss: 12.32597
epoch: 272 - loss: 16.45456
epoch: 272 - loss: 24.39502
epoch: 272 - loss: 15.39435
epoch: 272 - loss: 15.47186
epoch: 272 - loss: 19.91810
epoch: 272 - loss: 19.41568
epoch: 272 - loss: 10.23535
epoch: 272 - loss: 19.37965
epoch: 272 - loss: 14.83370
epoch: 272 - loss: 19.04019
epoch: 272 - loss: 12.04561
epoch: 272 - loss: 16.74128
epoch: 272 - loss: 16.35128
epoch: 272 - loss: 12.83858
epoch: 272 - loss: 14.50072
epoch: 272 - loss: 20.42692
epoch: 272 - loss: 31.56659
epoch: 272 - loss: 12.81152
epoch: 272 - loss: 14.92021
epoch: 272 - loss: 16.47848
epoch: 272 - loss: 14.12895
epoch: 272 - loss: 19.85180
epoch: 272 - loss: 13.22222
epoch: 272 - loss: 15.91039
epoch: 272 - loss: 16.92659
epoch: 272 - loss: 16.11502
epoch: 272 - loss: 18.19750
epoch: 272 - loss: 14.01317
epoch: 272 - loss: 21.10554
epoch: 272 - loss: 10.50485
epoch: 272 - loss: 14.07750
epoch: 272 - loss: 15.35045
epoch: 272 - loss: 16.58789
epoch: 272 - loss: 14.89144
epoch: 272 - loss: 14.51416
epoch: 272 - loss: 12.79929
epoch: 272 - loss: 20.73625
epoch: 272 - loss: 18.54548
epoch: 272 - loss: 20.82490
epoch: 272 - loss: 22.50895
epoch: 272 - loss: 9.93869
epoch: 272 - loss: 15.02103
epoch: 272 - loss: 13.01747
epoch: 272 - loss: 19.51438
epoch: 272 - loss: 19.91957
epoch: 272 - loss: 16.85217
epoch: 272 - loss: 19.09140
epoch: 272 - loss: 13.50417
epoch: 272 - loss: 14.48252
epoch: 272 - loss: 14.12045
epoch: 272 - loss: 17.07248
epoch: 272 - loss: 12.53139
epoch: 272 - loss: 21.30733
epoch: 272 - loss: 24.80781
epoch: 272 - loss: 22.24334
epoch: 272 - loss: 14.20091
epoch: 272 - loss: 18.52806
epoch: 272 - loss: 15.72625
epoch: 272 - loss: 16.05805
epoch: 272 - loss: 18.60186
epoch: 272 - loss: 9.15645
epoch: 272 - loss: 19.53965
epoch: 272 - loss: 14.16280
epoch: 272 - loss: 20.62230
epoch: 272 - loss: 14.49569
epoch: 272 - loss: 19.99009
epoch: 272 - loss: 19.10101
epoch: 272 - loss: 19.90914
epoch: 272 - loss: 18.27200
epoch: 272 - loss: 10.36109
epoch: 272 - loss: 21.04753
epoch: 272 - loss: 16.04046
epoch: 272 - loss: 12.52720
epoch: 272 - loss: 16.34377
epoch: 272 - loss: 15.87973
epoch: 272 - loss: 21.56410
epoch: 272 - loss: 11.46658
epoch: 272 - loss: 10.77232
epoch: 272 - loss: 14.40459
epoch: 272 - loss: 11.94904
epoch: 272 - loss: 18.07481
epoch: 272 - loss: 15.11647
epoch: 272 - loss: 15.74891
epoch: 272 - loss: 19.73808
epoch: 272 - loss: 18.78183
epoch: 272 - loss: 11.35861
epoch: 272 - loss: 11.26523
epoch: 272 - loss: 15.71975
epoch: 272 - loss: 16.37438
epoch: 272 - loss: 23.08925
epoch: 272 - loss: 16.19874
epoch: 272 - loss: 16.66367
epoch: 272 - loss: 12.78634
epoch: 272 - loss: 14.11187
epoch: 272 - loss: 14.44677
epoch: 272 - loss: 13.71731
epoch: 272 - loss: 12.67368
epoch: 273 - loss: 23.85336
epoch: 273 - loss: 22.43984
epoch: 273 - loss: 22.72467
epoch: 273 - loss: 11.84026
epoch: 273 - loss: 11.83938
epoch: 273 - loss: 9.76320
epoch: 273 - loss: 13.30540
epoch: 273 - loss: 13.76577
epoch: 273 - loss: 21.42544
epoch: 273 - loss: 21.32734
epoch: 273 - loss: 19.53655
epoch: 273 - loss: 13.74093
epoch: 273 - loss: 15.20983
epoch: 273 - loss: 17.05004
epoch: 273 - loss: 19.93853
epoch: 273 - loss: 13.09654
epoch: 273 - loss: 20.32080
epoch: 273 - loss: 16.33681
epoch: 273 - loss: 14.26548
epoch: 273 - loss: 14.21696
epoch: 273 - loss: 19.51303
epoch: 273 - loss: 20.25616
epoch: 273 - loss: 9.42053
epoch: 273 - loss: 18.93869
epoch: 273 - loss: 16.77026
epoch: 273 - loss: 16.18209
epoch: 273 - loss: 15.63415
epoch: 273 - loss: 15.10511
epoch: 273 - loss: 28.60331
epoch: 273 - loss: 21.17008
epoch: 273 - loss: 12.14369
epoch: 273 - loss: 15.33711
epoch: 273 - loss: 14.93270
epoch: 273 - loss: 8.17209
epoch: 273 - loss: 14.79146
epoch: 273 - loss: 24.02459
epoch: 273 - loss: 16.53158
epoch: 273 - loss: 22.47931
epoch: 273 - loss: 17.33504
epoch: 273 - loss: 18.29428
epoch: 273 - loss: 12.30072
epoch: 273 - loss: 16.26167
epoch: 273 - loss: 12.54584
epoch: 273 - loss: 14.33535
epoch: 273 - loss: 18.71216
epoch: 273 - loss: 19.60714
epoch: 273 - loss: 20.11457
epoch: 273 - loss: 16.79697
epoch: 273 - loss: 12.33151
epoch: 273 - loss: 18.01247
epoch: 273 - loss: 14.56744
epoch: 273 - loss: 11.09690
